file,method,true_drift,detected,delay,type
nonlinear_nonlinear3_star2_abrupt_04.csv,FEDD+ELM,,5400.0,,FP
nonlinear_nonlinear3_star2_abrupt_04.csv,FEDD+ELM,,5728.0,,FP
nonlinear_nonlinear3_star2_abrupt_04.csv,FEDD+ELM,,6379.0,,FP
nonlinear_nonlinear3_star2_abrupt_04.csv,FEDD+ELM,,6679.0,,FP
nonlinear_nonlinear3_star2_abrupt_04.csv,FEDD+ELM,,7002.0,,FP
nonlinear_nonlinear3_star2_abrupt_04.csv,FEDD+ELM,,7290.0,,FP
nonlinear_nonlinear3_star2_abrupt_04.csv,FEDD+ELM,,7601.0,,FP
nonlinear_nonlinear3_star2_abrupt_04.csv,FEDD+ELM,,7910.0,,FP
nonlinear_nonlinear3_star2_abrupt_04.csv,FEDD+ELM,,8219.0,,FP
nonlinear_nonlinear3_star2_abrupt_04.csv,FEDD+ELM,,8530.0,,FP
nonlinear_nonlinear3_star2_abrupt_04.csv,FEDD+ELM,,8828.0,,FP
nonlinear_nonlinear3_star2_abrupt_04.csv,FEDD+ELM,,9438.0,,FP
nonlinear_nonlinear3_star2_abrupt_04.csv,FEDD+ELM,,9739.0,,FP
nonlinear_nonlinear3_star2_abrupt_04.csv,FEDD+ELM,,10040.0,,FP
nonlinear_nonlinear3_star2_abrupt_04.csv,FEDD+ELM,,10352.0,,FP
nonlinear_nonlinear3_star2_abrupt_04.csv,FEDD+ELM,,10666.0,,FP
nonlinear_nonlinear3_star2_abrupt_04.csv,FEDD+ELM,,10978.0,,FP
nonlinear_nonlinear3_star2_abrupt_04.csv,FEDD+ELM,,11304.0,,FP
nonlinear_nonlinear3_star2_abrupt_04.csv,FEDD+ELM,,11616.0,,FP
nonlinear_nonlinear3_star2_abrupt_04.csv,FEDD+ELM,,11935.0,,FP
nonlinear_nonlinear3_star2_abrupt_05.csv,FEDD+ELM,3000.0,3245.0,245.0,TP
nonlinear_nonlinear3_star2_abrupt_05.csv,FEDD+ELM,6000.0,6103.0,103.0,TP
nonlinear_nonlinear3_star2_abrupt_05.csv,FEDD+ELM,9000.0,9176.0,176.0,TP
nonlinear_nonlinear3_star2_abrupt_05.csv,FEDD+ELM,,1332.0,,FP
nonlinear_nonlinear3_star2_abrupt_05.csv,FEDD+ELM,,1648.0,,FP
nonlinear_nonlinear3_star2_abrupt_05.csv,FEDD+ELM,,1949.0,,FP
nonlinear_nonlinear3_star2_abrupt_05.csv,FEDD+ELM,,2268.0,,FP
nonlinear_nonlinear3_star2_abrupt_05.csv,FEDD+ELM,,2568.0,,FP
nonlinear_nonlinear3_star2_abrupt_05.csv,FEDD+ELM,,2944.0,,FP
nonlinear_nonlinear3_star2_abrupt_05.csv,FEDD+ELM,,3546.0,,FP
nonlinear_nonlinear3_star2_abrupt_05.csv,FEDD+ELM,,3860.0,,FP
nonlinear_nonlinear3_star2_abrupt_05.csv,FEDD+ELM,,4157.0,,FP
nonlinear_nonlinear3_star2_abrupt_05.csv,FEDD+ELM,,4458.0,,FP
nonlinear_nonlinear3_star2_abrupt_05.csv,FEDD+ELM,,4769.0,,FP
nonlinear_nonlinear3_star2_abrupt_05.csv,FEDD+ELM,,5068.0,,FP
nonlinear_nonlinear3_star2_abrupt_05.csv,FEDD+ELM,,5379.0,,FP
nonlinear_nonlinear3_star2_abrupt_05.csv,FEDD+ELM,,5820.0,,FP
nonlinear_nonlinear3_star2_abrupt_05.csv,FEDD+ELM,,6402.0,,FP
nonlinear_nonlinear3_star2_abrupt_05.csv,FEDD+ELM,,6713.0,,FP
nonlinear_nonlinear3_star2_abrupt_05.csv,FEDD+ELM,,7025.0,,FP
nonlinear_nonlinear3_star2_abrupt_05.csv,FEDD+ELM,,7335.0,,FP
nonlinear_nonlinear3_star2_abrupt_05.csv,FEDD+ELM,,7634.0,,FP
nonlinear_nonlinear3_star2_abrupt_05.csv,FEDD+ELM,,7948.0,,FP
nonlinear_nonlinear3_star2_abrupt_05.csv,FEDD+ELM,,8261.0,,FP
nonlinear_nonlinear3_star2_abrupt_05.csv,FEDD+ELM,,8575.0,,FP
nonlinear_nonlinear3_star2_abrupt_05.csv,FEDD+ELM,,8875.0,,FP
nonlinear_nonlinear3_star2_abrupt_05.csv,FEDD+ELM,,9508.0,,FP
nonlinear_nonlinear3_star2_abrupt_05.csv,FEDD+ELM,,9808.0,,FP
nonlinear_nonlinear3_star2_abrupt_05.csv,FEDD+ELM,,10109.0,,FP
nonlinear_nonlinear3_star2_abrupt_05.csv,FEDD+ELM,,10410.0,,FP
nonlinear_nonlinear3_star2_abrupt_05.csv,FEDD+ELM,,10722.0,,FP
nonlinear_nonlinear3_star2_abrupt_05.csv,FEDD+ELM,,11022.0,,FP
nonlinear_nonlinear3_star2_abrupt_05.csv,FEDD+ELM,,11333.0,,FP
nonlinear_nonlinear3_star2_abrupt_05.csv,FEDD+ELM,,11642.0,,FP
nonlinear_nonlinear3_star2_abrupt_05.csv,FEDD+ELM,,11953.0,,FP
nonlinear_nonlinear3_star2_abrupt_06.csv,FEDD+ELM,3000.0,3276.0,276.0,TP
nonlinear_nonlinear3_star2_abrupt_06.csv,FEDD+ELM,6000.0,6068.0,68.0,TP
nonlinear_nonlinear3_star2_abrupt_06.csv,FEDD+ELM,9000.0,9172.0,172.0,TP
nonlinear_nonlinear3_star2_abrupt_06.csv,FEDD+ELM,,1021.0,,FP
nonlinear_nonlinear3_star2_abrupt_06.csv,FEDD+ELM,,1555.0,,FP
nonlinear_nonlinear3_star2_abrupt_06.csv,FEDD+ELM,,1854.0,,FP
nonlinear_nonlinear3_star2_abrupt_06.csv,FEDD+ELM,,2246.0,,FP
nonlinear_nonlinear3_star2_abrupt_06.csv,FEDD+ELM,,2649.0,,FP
nonlinear_nonlinear3_star2_abrupt_06.csv,FEDD+ELM,,2994.0,,FP
nonlinear_nonlinear3_star2_abrupt_06.csv,FEDD+ELM,,3590.0,,FP
nonlinear_nonlinear3_star2_abrupt_06.csv,FEDD+ELM,,3898.0,,FP
nonlinear_nonlinear3_star2_abrupt_06.csv,FEDD+ELM,,4211.0,,FP
nonlinear_nonlinear3_star2_abrupt_06.csv,FEDD+ELM,,4529.0,,FP
nonlinear_nonlinear3_star2_abrupt_06.csv,FEDD+ELM,,4830.0,,FP
nonlinear_nonlinear3_star2_abrupt_06.csv,FEDD+ELM,,5151.0,,FP
nonlinear_nonlinear3_star2_abrupt_06.csv,FEDD+ELM,,5437.0,,FP
nonlinear_nonlinear3_star2_abrupt_06.csv,FEDD+ELM,,5755.0,,FP
nonlinear_nonlinear3_star2_abrupt_06.csv,FEDD+ELM,,6365.0,,FP
nonlinear_nonlinear3_star2_abrupt_06.csv,FEDD+ELM,,6666.0,,FP
nonlinear_nonlinear3_star2_abrupt_06.csv,FEDD+ELM,,6983.0,,FP
nonlinear_nonlinear3_star2_abrupt_06.csv,FEDD+ELM,,7292.0,,FP
nonlinear_nonlinear3_star2_abrupt_06.csv,FEDD+ELM,,7609.0,,FP
nonlinear_nonlinear3_star2_abrupt_06.csv,FEDD+ELM,,7920.0,,FP
nonlinear_nonlinear3_star2_abrupt_06.csv,FEDD+ELM,,8232.0,,FP
nonlinear_nonlinear3_star2_abrupt_06.csv,FEDD+ELM,,8543.0,,FP
nonlinear_nonlinear3_star2_abrupt_06.csv,FEDD+ELM,,8854.0,,FP
nonlinear_nonlinear3_star2_abrupt_06.csv,FEDD+ELM,,9492.0,,FP
nonlinear_nonlinear3_star2_abrupt_06.csv,FEDD+ELM,,9802.0,,FP
nonlinear_nonlinear3_star2_abrupt_06.csv,FEDD+ELM,,10111.0,,FP
nonlinear_nonlinear3_star2_abrupt_06.csv,FEDD+ELM,,10427.0,,FP
nonlinear_nonlinear3_star2_abrupt_06.csv,FEDD+ELM,,10782.0,,FP
nonlinear_nonlinear3_star2_abrupt_06.csv,FEDD+ELM,,11085.0,,FP
nonlinear_nonlinear3_star2_abrupt_06.csv,FEDD+ELM,,11400.0,,FP
nonlinear_nonlinear3_star2_abrupt_06.csv,FEDD+ELM,,11698.0,,FP
nonlinear_nonlinear3_star2_abrupt_07.csv,FEDD+ELM,3000.0,3149.0,149.0,TP
nonlinear_nonlinear3_star2_abrupt_07.csv,FEDD+ELM,6000.0,6289.0,289.0,TP
nonlinear_nonlinear3_star2_abrupt_07.csv,FEDD+ELM,9000.0,9114.0,114.0,TP
nonlinear_nonlinear3_star2_abrupt_07.csv,FEDD+ELM,,1052.0,,FP
nonlinear_nonlinear3_star2_abrupt_07.csv,FEDD+ELM,,1438.0,,FP
nonlinear_nonlinear3_star2_abrupt_07.csv,FEDD+ELM,,1777.0,,FP
nonlinear_nonlinear3_star2_abrupt_07.csv,FEDD+ELM,,2092.0,,FP
nonlinear_nonlinear3_star2_abrupt_07.csv,FEDD+ELM,,2430.0,,FP
nonlinear_nonlinear3_star2_abrupt_07.csv,FEDD+ELM,,2805.0,,FP
nonlinear_nonlinear3_star2_abrupt_07.csv,FEDD+ELM,,3450.0,,FP
nonlinear_nonlinear3_star2_abrupt_07.csv,FEDD+ELM,,3767.0,,FP
nonlinear_nonlinear3_star2_abrupt_07.csv,FEDD+ELM,,4077.0,,FP
nonlinear_nonlinear3_star2_abrupt_07.csv,FEDD+ELM,,4386.0,,FP
nonlinear_nonlinear3_star2_abrupt_07.csv,FEDD+ELM,,4697.0,,FP
nonlinear_nonlinear3_star2_abrupt_07.csv,FEDD+ELM,,5013.0,,FP
nonlinear_nonlinear3_star2_abrupt_07.csv,FEDD+ELM,,5323.0,,FP
nonlinear_nonlinear3_star2_abrupt_07.csv,FEDD+ELM,,5624.0,,FP
nonlinear_nonlinear3_star2_abrupt_07.csv,FEDD+ELM,,5978.0,,FP
nonlinear_nonlinear3_star2_abrupt_07.csv,FEDD+ELM,,6589.0,,FP
nonlinear_nonlinear3_star2_abrupt_07.csv,FEDD+ELM,,6907.0,,FP
nonlinear_nonlinear3_star2_abrupt_07.csv,FEDD+ELM,,7219.0,,FP
nonlinear_nonlinear3_star2_abrupt_07.csv,FEDD+ELM,,7530.0,,FP
nonlinear_nonlinear3_star2_abrupt_07.csv,FEDD+ELM,,7840.0,,FP
nonlinear_nonlinear3_star2_abrupt_07.csv,FEDD+ELM,,8182.0,,FP
nonlinear_nonlinear3_star2_abrupt_07.csv,FEDD+ELM,,8493.0,,FP
nonlinear_nonlinear3_star2_abrupt_07.csv,FEDD+ELM,,8805.0,,FP
nonlinear_nonlinear3_star2_abrupt_07.csv,FEDD+ELM,,9438.0,,FP
nonlinear_nonlinear3_star2_abrupt_07.csv,FEDD+ELM,,9783.0,,FP
nonlinear_nonlinear3_star2_abrupt_07.csv,FEDD+ELM,,10112.0,,FP
nonlinear_nonlinear3_star2_abrupt_07.csv,FEDD+ELM,,10406.0,,FP
nonlinear_nonlinear3_star2_abrupt_07.csv,FEDD+ELM,,10705.0,,FP
nonlinear_nonlinear3_star2_abrupt_07.csv,FEDD+ELM,,11017.0,,FP
nonlinear_nonlinear3_star2_abrupt_07.csv,FEDD+ELM,,11315.0,,FP
nonlinear_nonlinear3_star2_abrupt_07.csv,FEDD+ELM,,11627.0,,FP
nonlinear_nonlinear3_star2_abrupt_07.csv,FEDD+ELM,,11926.0,,FP
nonlinear_nonlinear3_star2_abrupt_08.csv,FEDD+ELM,3000.0,3073.0,73.0,TP
nonlinear_nonlinear3_star2_abrupt_08.csv,FEDD+ELM,6000.0,6048.0,48.0,TP
nonlinear_nonlinear3_star2_abrupt_08.csv,FEDD+ELM,9000.0,9128.0,128.0,TP
nonlinear_nonlinear3_star2_abrupt_08.csv,FEDD+ELM,,1054.0,,FP
nonlinear_nonlinear3_star2_abrupt_08.csv,FEDD+ELM,,1352.0,,FP
nonlinear_nonlinear3_star2_abrupt_08.csv,FEDD+ELM,,1668.0,,FP
nonlinear_nonlinear3_star2_abrupt_08.csv,FEDD+ELM,,2023.0,,FP
nonlinear_nonlinear3_star2_abrupt_08.csv,FEDD+ELM,,2421.0,,FP
nonlinear_nonlinear3_star2_abrupt_08.csv,FEDD+ELM,,2731.0,,FP
nonlinear_nonlinear3_star2_abrupt_08.csv,FEDD+ELM,,4104.0,,FP
nonlinear_nonlinear3_star2_abrupt_08.csv,FEDD+ELM,,4478.0,,FP
nonlinear_nonlinear3_star2_abrupt_08.csv,FEDD+ELM,,4791.0,,FP
nonlinear_nonlinear3_star2_abrupt_08.csv,FEDD+ELM,,5138.0,,FP
nonlinear_nonlinear3_star2_abrupt_08.csv,FEDD+ELM,,5438.0,,FP
nonlinear_nonlinear3_star2_abrupt_08.csv,FEDD+ELM,,5750.0,,FP
nonlinear_nonlinear3_star2_abrupt_08.csv,FEDD+ELM,,6349.0,,FP
nonlinear_nonlinear3_star2_abrupt_08.csv,FEDD+ELM,,6650.0,,FP
nonlinear_nonlinear3_star2_abrupt_08.csv,FEDD+ELM,,6951.0,,FP
nonlinear_nonlinear3_star2_abrupt_08.csv,FEDD+ELM,,7263.0,,FP
nonlinear_nonlinear3_star2_abrupt_08.csv,FEDD+ELM,,7584.0,,FP
nonlinear_nonlinear3_star2_abrupt_08.csv,FEDD+ELM,,7895.0,,FP
nonlinear_nonlinear3_star2_abrupt_08.csv,FEDD+ELM,,8210.0,,FP
nonlinear_nonlinear3_star2_abrupt_08.csv,FEDD+ELM,,8505.0,,FP
nonlinear_nonlinear3_star2_abrupt_08.csv,FEDD+ELM,,8816.0,,FP
nonlinear_nonlinear3_star2_abrupt_08.csv,FEDD+ELM,,9437.0,,FP
nonlinear_nonlinear3_star2_abrupt_08.csv,FEDD+ELM,,9734.0,,FP
nonlinear_nonlinear3_star2_abrupt_08.csv,FEDD+ELM,,10056.0,,FP
nonlinear_nonlinear3_star2_abrupt_08.csv,FEDD+ELM,,10344.0,,FP
nonlinear_nonlinear3_star2_abrupt_08.csv,FEDD+ELM,,10655.0,,FP
nonlinear_nonlinear3_star2_abrupt_08.csv,FEDD+ELM,,10967.0,,FP
nonlinear_nonlinear3_star2_abrupt_08.csv,FEDD+ELM,,11288.0,,FP
nonlinear_nonlinear3_star2_abrupt_08.csv,FEDD+ELM,,11605.0,,FP
nonlinear_nonlinear3_star2_abrupt_08.csv,FEDD+ELM,,11917.0,,FP
nonlinear_nonlinear3_star2_abrupt_09.csv,FEDD+ELM,3000.0,3275.0,275.0,TP
nonlinear_nonlinear3_star2_abrupt_09.csv,FEDD+ELM,6000.0,6147.0,147.0,TP
nonlinear_nonlinear3_star2_abrupt_09.csv,FEDD+ELM,9000.0,9279.0,279.0,TP
nonlinear_nonlinear3_star2_abrupt_09.csv,FEDD+ELM,,1321.0,,FP
nonlinear_nonlinear3_star2_abrupt_09.csv,FEDD+ELM,,1657.0,,FP
nonlinear_nonlinear3_star2_abrupt_09.csv,FEDD+ELM,,2013.0,,FP
nonlinear_nonlinear3_star2_abrupt_09.csv,FEDD+ELM,,2352.0,,FP
nonlinear_nonlinear3_star2_abrupt_09.csv,FEDD+ELM,,2653.0,,FP
nonlinear_nonlinear3_star2_abrupt_09.csv,FEDD+ELM,,2983.0,,FP
nonlinear_nonlinear3_star2_abrupt_09.csv,FEDD+ELM,,3592.0,,FP
nonlinear_nonlinear3_star2_abrupt_09.csv,FEDD+ELM,,3919.0,,FP
nonlinear_nonlinear3_star2_abrupt_09.csv,FEDD+ELM,,4291.0,,FP
nonlinear_nonlinear3_star2_abrupt_09.csv,FEDD+ELM,,4609.0,,FP
nonlinear_nonlinear3_star2_abrupt_09.csv,FEDD+ELM,,4910.0,,FP
nonlinear_nonlinear3_star2_abrupt_09.csv,FEDD+ELM,,5227.0,,FP
nonlinear_nonlinear3_star2_abrupt_09.csv,FEDD+ELM,,5535.0,,FP
nonlinear_nonlinear3_star2_abrupt_09.csv,FEDD+ELM,,5834.0,,FP
nonlinear_nonlinear3_star2_abrupt_09.csv,FEDD+ELM,,6466.0,,FP
nonlinear_nonlinear3_star2_abrupt_09.csv,FEDD+ELM,,6785.0,,FP
nonlinear_nonlinear3_star2_abrupt_09.csv,FEDD+ELM,,7098.0,,FP
nonlinear_nonlinear3_star2_abrupt_09.csv,FEDD+ELM,,7397.0,,FP
nonlinear_nonlinear3_star2_abrupt_09.csv,FEDD+ELM,,7698.0,,FP
nonlinear_nonlinear3_star2_abrupt_09.csv,FEDD+ELM,,8009.0,,FP
nonlinear_nonlinear3_star2_abrupt_09.csv,FEDD+ELM,,8323.0,,FP
nonlinear_nonlinear3_star2_abrupt_09.csv,FEDD+ELM,,8642.0,,FP
nonlinear_nonlinear3_star2_abrupt_09.csv,FEDD+ELM,,8952.0,,FP
nonlinear_nonlinear3_star2_abrupt_09.csv,FEDD+ELM,,9618.0,,FP
nonlinear_nonlinear3_star2_abrupt_09.csv,FEDD+ELM,,9936.0,,FP
nonlinear_nonlinear3_star2_abrupt_09.csv,FEDD+ELM,,10238.0,,FP
nonlinear_nonlinear3_star2_abrupt_09.csv,FEDD+ELM,,10538.0,,FP
nonlinear_nonlinear3_star2_abrupt_09.csv,FEDD+ELM,,10839.0,,FP
nonlinear_nonlinear3_star2_abrupt_09.csv,FEDD+ELM,,11151.0,,FP
nonlinear_nonlinear3_star2_abrupt_09.csv,FEDD+ELM,,11450.0,,FP
nonlinear_nonlinear3_star2_abrupt_09.csv,FEDD+ELM,,11761.0,,FP
nonlinear_nonlinear3_star2_abrupt_10.csv,FEDD+ELM,3000.0,3290.0,290.0,TP
nonlinear_nonlinear3_star2_abrupt_10.csv,FEDD+ELM,6000.0,6174.0,174.0,TP
nonlinear_nonlinear3_star2_abrupt_10.csv,FEDD+ELM,9000.0,9266.0,266.0,TP
nonlinear_nonlinear3_star2_abrupt_10.csv,FEDD+ELM,,1166.0,,FP
nonlinear_nonlinear3_star2_abrupt_10.csv,FEDD+ELM,,1514.0,,FP
nonlinear_nonlinear3_star2_abrupt_10.csv,FEDD+ELM,,1833.0,,FP
nonlinear_nonlinear3_star2_abrupt_10.csv,FEDD+ELM,,2174.0,,FP
nonlinear_nonlinear3_star2_abrupt_10.csv,FEDD+ELM,,2512.0,,FP
nonlinear_nonlinear3_star2_abrupt_10.csv,FEDD+ELM,,2909.0,,FP
nonlinear_nonlinear3_star2_abrupt_10.csv,FEDD+ELM,,3684.0,,FP
nonlinear_nonlinear3_star2_abrupt_10.csv,FEDD+ELM,,3976.0,,FP
nonlinear_nonlinear3_star2_abrupt_10.csv,FEDD+ELM,,4287.0,,FP
nonlinear_nonlinear3_star2_abrupt_10.csv,FEDD+ELM,,4598.0,,FP
nonlinear_nonlinear3_star2_abrupt_10.csv,FEDD+ELM,,4919.0,,FP
nonlinear_nonlinear3_star2_abrupt_10.csv,FEDD+ELM,,5231.0,,FP
nonlinear_nonlinear3_star2_abrupt_10.csv,FEDD+ELM,,5548.0,,FP
nonlinear_nonlinear3_star2_abrupt_10.csv,FEDD+ELM,,5859.0,,FP
nonlinear_nonlinear3_star2_abrupt_10.csv,FEDD+ELM,,6493.0,,FP
nonlinear_nonlinear3_star2_abrupt_10.csv,FEDD+ELM,,6809.0,,FP
nonlinear_nonlinear3_star2_abrupt_10.csv,FEDD+ELM,,7115.0,,FP
nonlinear_nonlinear3_star2_abrupt_10.csv,FEDD+ELM,,7425.0,,FP
nonlinear_nonlinear3_star2_abrupt_10.csv,FEDD+ELM,,7734.0,,FP
nonlinear_nonlinear3_star2_abrupt_10.csv,FEDD+ELM,,8033.0,,FP
nonlinear_nonlinear3_star2_abrupt_10.csv,FEDD+ELM,,8345.0,,FP
nonlinear_nonlinear3_star2_abrupt_10.csv,FEDD+ELM,,8660.0,,FP
nonlinear_nonlinear3_star2_abrupt_10.csv,FEDD+ELM,,8966.0,,FP
nonlinear_nonlinear3_star2_abrupt_10.csv,FEDD+ELM,,9577.0,,FP
nonlinear_nonlinear3_star2_abrupt_10.csv,FEDD+ELM,,9900.0,,FP
nonlinear_nonlinear3_star2_abrupt_10.csv,FEDD+ELM,,10221.0,,FP
nonlinear_nonlinear3_star2_abrupt_10.csv,FEDD+ELM,,10524.0,,FP
nonlinear_nonlinear3_star2_abrupt_10.csv,FEDD+ELM,,10825.0,,FP
nonlinear_nonlinear3_star2_abrupt_10.csv,FEDD+ELM,,11137.0,,FP
nonlinear_nonlinear3_star2_abrupt_10.csv,FEDD+ELM,,11448.0,,FP
nonlinear_nonlinear3_star2_abrupt_10.csv,FEDD+ELM,,11756.0,,FP
nonlinear_nonlinear3_star2_abrupt_11.csv,FEDD+ELM,3000.0,3050.0,50.0,TP
nonlinear_nonlinear3_star2_abrupt_11.csv,FEDD+ELM,6000.0,6165.0,165.0,TP
nonlinear_nonlinear3_star2_abrupt_11.csv,FEDD+ELM,9000.0,9256.0,256.0,TP
nonlinear_nonlinear3_star2_abrupt_11.csv,FEDD+ELM,,1032.0,,FP
nonlinear_nonlinear3_star2_abrupt_11.csv,FEDD+ELM,,1456.0,,FP
nonlinear_nonlinear3_star2_abrupt_11.csv,FEDD+ELM,,1780.0,,FP
nonlinear_nonlinear3_star2_abrupt_11.csv,FEDD+ELM,,2111.0,,FP
nonlinear_nonlinear3_star2_abrupt_11.csv,FEDD+ELM,,2436.0,,FP
nonlinear_nonlinear3_star2_abrupt_11.csv,FEDD+ELM,,2749.0,,FP
nonlinear_nonlinear3_star2_abrupt_11.csv,FEDD+ELM,,3351.0,,FP
nonlinear_nonlinear3_star2_abrupt_11.csv,FEDD+ELM,,3667.0,,FP
nonlinear_nonlinear3_star2_abrupt_11.csv,FEDD+ELM,,3967.0,,FP
nonlinear_nonlinear3_star2_abrupt_11.csv,FEDD+ELM,,4278.0,,FP
nonlinear_nonlinear3_star2_abrupt_11.csv,FEDD+ELM,,4605.0,,FP
nonlinear_nonlinear3_star2_abrupt_11.csv,FEDD+ELM,,4915.0,,FP
nonlinear_nonlinear3_star2_abrupt_11.csv,FEDD+ELM,,5214.0,,FP
nonlinear_nonlinear3_star2_abrupt_11.csv,FEDD+ELM,,5542.0,,FP
nonlinear_nonlinear3_star2_abrupt_11.csv,FEDD+ELM,,5855.0,,FP
nonlinear_nonlinear3_star2_abrupt_11.csv,FEDD+ELM,,6465.0,,FP
nonlinear_nonlinear3_star2_abrupt_11.csv,FEDD+ELM,,6766.0,,FP
nonlinear_nonlinear3_star2_abrupt_11.csv,FEDD+ELM,,7067.0,,FP
nonlinear_nonlinear3_star2_abrupt_11.csv,FEDD+ELM,,7379.0,,FP
nonlinear_nonlinear3_star2_abrupt_11.csv,FEDD+ELM,,7705.0,,FP
nonlinear_nonlinear3_star2_abrupt_11.csv,FEDD+ELM,,8015.0,,FP
nonlinear_nonlinear3_star2_abrupt_11.csv,FEDD+ELM,,8324.0,,FP
nonlinear_nonlinear3_star2_abrupt_11.csv,FEDD+ELM,,8633.0,,FP
nonlinear_nonlinear3_star2_abrupt_11.csv,FEDD+ELM,,8944.0,,FP
nonlinear_nonlinear3_star2_abrupt_11.csv,FEDD+ELM,,9567.0,,FP
nonlinear_nonlinear3_star2_abrupt_11.csv,FEDD+ELM,,9881.0,,FP
nonlinear_nonlinear3_star2_abrupt_11.csv,FEDD+ELM,,10191.0,,FP
nonlinear_nonlinear3_star2_abrupt_11.csv,FEDD+ELM,,10508.0,,FP
nonlinear_nonlinear3_star2_abrupt_11.csv,FEDD+ELM,,10813.0,,FP
nonlinear_nonlinear3_star2_abrupt_11.csv,FEDD+ELM,,11122.0,,FP
nonlinear_nonlinear3_star2_abrupt_11.csv,FEDD+ELM,,11421.0,,FP
nonlinear_nonlinear3_star2_abrupt_11.csv,FEDD+ELM,,11722.0,,FP
nonlinear_nonlinear3_star2_abrupt_12.csv,FEDD+ELM,3000.0,3115.0,115.0,TP
nonlinear_nonlinear3_star2_abrupt_12.csv,FEDD+ELM,6000.0,6190.0,190.0,TP
nonlinear_nonlinear3_star2_abrupt_12.csv,FEDD+ELM,9000.0,9018.0,18.0,TP
nonlinear_nonlinear3_star2_abrupt_12.csv,FEDD+ELM,,1303.0,,FP
nonlinear_nonlinear3_star2_abrupt_12.csv,FEDD+ELM,,1625.0,,FP
nonlinear_nonlinear3_star2_abrupt_12.csv,FEDD+ELM,,1912.0,,FP
nonlinear_nonlinear3_star2_abrupt_12.csv,FEDD+ELM,,2414.0,,FP
nonlinear_nonlinear3_star2_abrupt_12.csv,FEDD+ELM,,2761.0,,FP
nonlinear_nonlinear3_star2_abrupt_12.csv,FEDD+ELM,,3423.0,,FP
nonlinear_nonlinear3_star2_abrupt_12.csv,FEDD+ELM,,3736.0,,FP
nonlinear_nonlinear3_star2_abrupt_12.csv,FEDD+ELM,,4036.0,,FP
nonlinear_nonlinear3_star2_abrupt_12.csv,FEDD+ELM,,4349.0,,FP
nonlinear_nonlinear3_star2_abrupt_12.csv,FEDD+ELM,,4657.0,,FP
nonlinear_nonlinear3_star2_abrupt_12.csv,FEDD+ELM,,4955.0,,FP
nonlinear_nonlinear3_star2_abrupt_12.csv,FEDD+ELM,,5268.0,,FP
nonlinear_nonlinear3_star2_abrupt_12.csv,FEDD+ELM,,5567.0,,FP
nonlinear_nonlinear3_star2_abrupt_12.csv,FEDD+ELM,,5896.0,,FP
nonlinear_nonlinear3_star2_abrupt_12.csv,FEDD+ELM,,6513.0,,FP
nonlinear_nonlinear3_star2_abrupt_12.csv,FEDD+ELM,,6823.0,,FP
nonlinear_nonlinear3_star2_abrupt_12.csv,FEDD+ELM,,7133.0,,FP
nonlinear_nonlinear3_star2_abrupt_12.csv,FEDD+ELM,,7431.0,,FP
nonlinear_nonlinear3_star2_abrupt_12.csv,FEDD+ELM,,7745.0,,FP
nonlinear_nonlinear3_star2_abrupt_12.csv,FEDD+ELM,,8057.0,,FP
nonlinear_nonlinear3_star2_abrupt_12.csv,FEDD+ELM,,8369.0,,FP
nonlinear_nonlinear3_star2_abrupt_12.csv,FEDD+ELM,,8682.0,,FP
nonlinear_nonlinear3_star2_abrupt_12.csv,FEDD+ELM,,9318.0,,FP
nonlinear_nonlinear3_star2_abrupt_12.csv,FEDD+ELM,,9630.0,,FP
nonlinear_nonlinear3_star2_abrupt_12.csv,FEDD+ELM,,9939.0,,FP
nonlinear_nonlinear3_star2_abrupt_12.csv,FEDD+ELM,,10238.0,,FP
nonlinear_nonlinear3_star2_abrupt_12.csv,FEDD+ELM,,10549.0,,FP
nonlinear_nonlinear3_star2_abrupt_12.csv,FEDD+ELM,,10848.0,,FP
nonlinear_nonlinear3_star2_abrupt_12.csv,FEDD+ELM,,11170.0,,FP
nonlinear_nonlinear3_star2_abrupt_12.csv,FEDD+ELM,,11493.0,,FP
nonlinear_nonlinear3_star2_abrupt_12.csv,FEDD+ELM,,11809.0,,FP
nonlinear_nonlinear3_star2_abrupt_13.csv,FEDD+ELM,3000.0,3010.0,10.0,TP
nonlinear_nonlinear3_star2_abrupt_13.csv,FEDD+ELM,6000.0,6115.0,115.0,TP
nonlinear_nonlinear3_star2_abrupt_13.csv,FEDD+ELM,9000.0,9195.0,195.0,TP
nonlinear_nonlinear3_star2_abrupt_13.csv,FEDD+ELM,,1052.0,,FP
nonlinear_nonlinear3_star2_abrupt_13.csv,FEDD+ELM,,1380.0,,FP
nonlinear_nonlinear3_star2_abrupt_13.csv,FEDD+ELM,,1743.0,,FP
nonlinear_nonlinear3_star2_abrupt_13.csv,FEDD+ELM,,2087.0,,FP
nonlinear_nonlinear3_star2_abrupt_13.csv,FEDD+ELM,,2408.0,,FP
nonlinear_nonlinear3_star2_abrupt_13.csv,FEDD+ELM,,2709.0,,FP
nonlinear_nonlinear3_star2_abrupt_13.csv,FEDD+ELM,,3321.0,,FP
nonlinear_nonlinear3_star2_abrupt_13.csv,FEDD+ELM,,3632.0,,FP
nonlinear_nonlinear3_star2_abrupt_13.csv,FEDD+ELM,,3981.0,,FP
